"Id","SalePrice"
2850,269500.758860626
2851,202691.908292026
2852,236847.2377915
2853,232472.053794741
2854,138205.888023591
2855,199750.910113323
2856,199351.258634343
2857,183943.757826332
2858,200538.845607044
2859,106117.566734972
2860,140047.770989093
2861,121124.663592916
2862,181234.461171294
2863,129162.782170708
2864,230384.181739159
2865,146686.23368851
2866,138932.124153737
2867,114015.811833284
2868,94870.5872145362
2869,103522.166358626
2870,118413.825850632
2871,83087.4952235525
2872,59032.8857477312
2873,101514.548112758
2874,141946.16060792
2875,123749.373374591
2876,164871.982983604
2877,147395.441032914
2878,164524.674360848
2879,139381.620653593
2880,122650.679496498
2881,140570.530984234
2882,181142.399364963
2883,200606.548000108
2884,199641.794404557
2885,169989.157341489
2886,248870.265186642
2887,100426.442201321
2888,139592.512306251
2889,69273.4188710065
2890,86712.8204714017
2891,140864.44307295
2892,42761.9469485685
2893,68895.3063982939
2894,50097.2244878083
2895,332642.087074141
2896,292112.152651709
2897,207944.591697805
2898,153431.252091466
2899,198517.119771292
2900,155943.035095205
2901,206203.818636724
2902,183998.353118006
2903,326434.849111826
2904,337126.587948875
2905,70820.5151375338
2906,188833.153420817
2907,106408.674284982
2908,125742.294095532
2909,155119.685424916
2910,77034.6911766257
2911,80855.83182922
2912,144758.546692405
2913,80203.1032942105
2914,77741.6020995204
2915,83920.6038877735
2916,83607.8420348521
2917,162969.347664498
2918,119704.041380148
2919,218355.714914637
